"conceptid";"preflabel";"modified";"altlabel";"definition"
"BE008322";"Nitzschia (ITIS: 5070: WoRMS 119270) [Size: 10um]";"12/9/2017 15:09:02";"";""
"BE008323";"Chaetoceros furcellatus (ITIS: 1003987: WoRMS 149624)";"12/9/2017 15:09:02";"";""
"BE008324";"Chaetoceros (ITIS: 2758: WoRMS 148985) [Subgroup: collapsed frustules]";"12/9/2017 15:09:02";"";""
"BE008325";"Fragilariopsis oceanica (ITIS: 5140: WoRMS 172436) [Size: 15um]";"12/9/2017 15:09:02";"";""
"BE008326";"Thalassiosira antarctica borealis / Thalassiosira gravida (ITIS: 2484: WoRMS 148912) [Subgroup: half frustules]";"12/9/2017 15:09:02";"";""
"BE008327";"Chaetoceros decipiens (ITIS: 2791: WoRMS 149126) [Size: 30um]";"12/9/2017 15:09:02";"";""
"BE008328";"Fragilariopsis oceanica (ITIS: 5140: WoRMS 172436) [Size: 10um]";"12/9/2017 15:09:02";"";""
"BE008341";"Parergodrilidae (ITIS: 68391: WoRMS 906)";"12/11/2017 10:42:15";"";""
"BE008342";"Paridae (ITIS: 178697: WoRMS 558564)";"12/11/2017 10:42:15";"";""
"BE008343";"Crassatellidae (ITIS: 80849: WoRMS 23013)";"12/11/2017 10:42:15";"";""
"BE008344";"Questidae (ITIS: 68370: WoRMS 904)";"12/11/2017 10:42:15";"";""
"BE008345";"Ctenodrilidae (ITIS: 67217: WoRMS 905)";"12/11/2017 10:42:15";"";""
"BE008346";"Naticidae (ITIS: 72878: WoRMS 145)";"12/11/2017 10:42:15";"";""
"BE008347";"Siphonaria (ITIS: 76443: WoRMS 138489)";"12/11/2017 10:42:15";"";""
"BE008348";"Ostreidae (ITIS: 79866: WoRMS 215)";"12/11/2017 10:42:15";"";""
"BE008349";"Ovulidae (ITIS: 72772: WoRMS 1747)";"12/11/2017 10:42:15";"";""
"BE008350";"Polygordiidae (ITIS: 68418: WoRMS 993)";"12/11/2017 10:42:15";"";""
"BE008351";"Corbulidae (ITIS: 81708: WoRMS 248)";"12/11/2017 10:42:15";"";""
"BE008352";"Littorinidae (ITIS: 70394: WoRMS 119)";"12/11/2017 10:42:15";"";""
"BE008353";"Entalina (ITIS: 82216: WoRMS 137933)";"12/11/2017 10:42:15";"";""
"BE008354";"Entalinidae (ITIS: 82215: WoRMS 13695)";"12/11/2017 10:42:15";"";""
"BE008356";"Fasciolariidae (ITIS: 74171: WoRMS 23038)";"12/11/2017 10:42:15";"";""
"BE008357";"Ceratium falcatiforme (ITIS: 10443: WoRMS 109948)";"12/11/2017 00:39:01";"";""
"BE008358";"Ostreopsis lenticularis (ITIS: 573539: WoRMS 231881)";"12/11/2017 00:39:01";"";""
"BE008359";"Thalassionema bacillarie (WoRMS 418647)";"12/11/2017 00:39:01";"";""
"BE008360";"Ceratium contortum (ITIS: 10425: WoRMS 109941)";"12/11/2017 00:39:01";"";""
"BE008361";"Ephemera (WoRMS 291403)";"12/11/2017 00:39:01";"";""
"BE008362";"Lampriscus shadboldtianum (WoRMS 699635)";"12/11/2017 00:39:01";"";""
"BE008363";"Pyrophacus horologium (WoRMS 232598)";"12/11/2017 00:39:01";"";""
"BE008364";"Asterolampra marylandica (ITIS: 2642: WoRMS 248070)";"12/11/2017 00:39:01";"";""
"BE008365";"Bacteriastrum elegans (ITIS: 2874: WoRMS 418486)";"12/11/2017 00:39:01";"";""
"BE008366";"Isthmia enervis (WoRMS 163259)";"12/11/2017 00:39:01";"";""
"BE008367";"Nitzschia sigma curvula (ITIS: 5119: WoRMS 673858)";"12/11/2017 00:39:01";"";""
"BE008368";"Nodularia (ITIS: 983083: WoRMS 156692)";"12/11/2017 00:39:01";"";""
"BE008369";"Thalassionema javanicum (WoRMS 573625)";"12/11/2017 00:39:01";"";""
"BE008370";"Thalassionema pseudonitzschioides (ITIS: 573698: WoRMS 573626)";"12/11/2017 00:39:01";"";""
"BE008371";"Ceratium incisum (ITIS: 10421: WoRMS 109957)";"12/11/2017 00:39:01";"";""
"BE008372";"Manguinea rigida (ITIS: 615901: WoRMS 573484)";"12/11/2017 00:39:01";"";""
"BE008373";"Melosira granulata (ITIS: 2297: WoRMS 149246)";"12/11/2017 00:39:01";"";""
"BE008374";"Oscillatoria submembranacea (ITIS: 932: WoRMS 146694)";"12/11/2017 00:39:01";"";""
"BE008375";"Synedropsis hyperborea (ITIS: 621008: WoRMS 573617)";"12/11/2017 00:39:01";"";""
"BE008376";"Chaetoceros tenuissimus (ITIS: 1003995: WoRMS 156623)";"12/11/2017 00:39:01";"";""
"BE008377";"Phalacroma rapa (WoRMS 232492)";"12/11/2017 00:39:01";"";""
"BE008378";"Dinophysis odiosa (ITIS: 331235: WoRMS 109638)";"12/11/2017 00:39:01";"";""
"BE008379";"Navicula marina (ITIS: 3676: WoRMS 149205)";"12/11/2017 00:39:01";"";""
"BE008380";"Hemiaulus indicus (ITIS: 2752: WoRMS 573475)";"12/11/2017 00:39:01";"";""
"BE008381";"Licmophora splendida (WoRMS 611669)";"12/11/2017 00:39:01";"";""
"BE008401";"Syracosphaera pulchra (ITIS: 2235: WoRMS 235979) [Stage: heterococcolithophorid]";"12/18/2017 17:16:54";"";""
"BE008421";"Posidonia oceanica (ITIS: 897411: WoRMS 145794) [Subcomponent: rhizomes]";"2/19/2018 14:21:40";"";""
"BE008441";"macro vegetation (excluding crust-forming algae)";"3/27/2018 12:14:57";"";""
"BE008442";"epiphyte";"3/27/2018 12:14:57";"";""
"BE008461";"Coccolithus braarudii (WoRMS 843999) [Stage: holococcolithophorid]";"4/17/2018 15:02:13";"";""
"BE008462";"Coccolithus braarudii (WoRMS 843999) [Stage: heterococcolithophorid]";"4/17/2018 15:02:13";"";""
"BE008481";"Gadus morhua (ITIS: 164712: WoRMS 126436) [Stage: immature Subcomponent: liver]";"5/16/2018 11:57:56";"";""
"BE008482";"Gadus morhua (ITIS: 164712: WoRMS 126436) [Stage: immature Subcomponent: muscle tissue]";"5/16/2018 11:57:56";"";""
"BE008501";"Delphinapterus leucas (ITIS: 180483: WoRMS 137115) [Subcomponent: kidney]";"5/31/2018 15:16:45";"";""
"BE008502";"Solea vulgaris (ITIS: 173001: WoRMS 154712) [Subcomponent: liver]";"5/31/2018 15:16:45";"";""
"BE008503";"Thunnus alalunga (ITIS: 172419: WoRMS 127026) [Subcomponent: muscle tissue]";"5/31/2018 15:16:45";"";""
"BE008504";"Ursus maritimus (ITIS: 180542: WoRMS 137085) [Subcomponent: blubber]";"5/31/2018 15:16:45";"";""
"BE008505";"Cepphus grylle (ITIS: 176985: WoRMS 137130) [Subcomponent: liver]";"5/31/2018 15:16:45";"";""
"BE008506";"Monodon monoceros (ITIS: 180485: WoRMS 137116) [Subcomponent: muscle tissue]";"5/31/2018 15:16:45";"";""
"BE008507";"Cepphus grylle (ITIS: 176985: WoRMS 137130) [Stage: eggs]";"5/31/2018 15:16:45";"";""
"BE008508";"Sebastes marinus (ITIS: 166781: WoRMS 151324) [Subcomponent: muscle tissue]";"5/31/2018 15:16:45";"";""
"BE008509";"Venerupis philippinarum (ITIS: 81477: WoRMS 367756) [Subcomponent: shell]";"6/7/2018 01:49:28";"";""
"BE008510";"Cepphus grylle (ITIS: 176985: WoRMS 137130) [Stage: eggs Subcomponent: egg yolk and albumen homogenate]";"5/31/2018 15:16:45";"";""
"BE008511";"Delphinapterus leucas (ITIS: 180483: WoRMS 137115) [Subcomponent: muscle tissue]";"5/31/2018 15:16:45";"";""
"BE008512";"Raja brachyura (ITIS: 160880: WoRMS 367297)";"6/7/2018 01:43:38";"";""
"BE008513";"Solea vulgaris (ITIS: 173001: WoRMS 154712) [Subcomponent: muscle tissue]";"5/31/2018 15:16:45";"";""
"BE008514";"Loligo vulgaris (ITIS: 82375: WoRMS 140271) [Subcomponent: flesh]";"5/31/2018 15:16:45";"";""
"BE008515";"Loligo vulgaris (ITIS: 82375: WoRMS 140271)";"5/31/2018 15:16:45";"";""
"BE008516";"Chelidonichthys kumu (ITIS: 167052: WoRMS 218122)";"5/31/2018 15:16:45";"";""
"BE008517";"Sebastes marinus (ITIS: 166781: WoRMS 151324) [Subcomponent: liver]";"5/31/2018 15:16:45";"";""
"BE008518";"Phoca groenlandica (ITIS: 180647: WoRMS 137082) [Subcomponent: blubber]";"5/31/2018 15:16:45";"";""
"BE008519";"Cepphus grylle (ITIS: 176985: WoRMS 137130) [Subcomponent: feathers]";"5/31/2018 15:16:45";"";""
"BE008520";"Delphinapterus leucas (ITIS: 180483: WoRMS 137115) [Subcomponent: liver]";"5/31/2018 15:16:45";"";""
"BE008521";"Raja radiata (ITIS: 564149: WoRMS 105865) [Subcomponent: liver]";"5/31/2018 15:16:45";"";""
"BE008522";"Solea vulgaris (ITIS: 173001: WoRMS 154712)";"5/31/2018 15:16:45";"";""
"BE008523";"Thunnus alalunga (ITIS: 172419: WoRMS 127026)";"5/31/2018 15:16:45";"";""
"BE008524";"Macoma baltica (ITIS: 567846: WoRMS 880017) [Subcomponent: flesh]";"5/31/2018 15:16:45";"";""
"BE008525";"Uria lomvia (ITIS: 176978: WoRMS 137134) [Subcomponent: liver]";"5/31/2018 15:16:45";"";""
"BE008526";"Delphinapterus leucas (ITIS: 180483: WoRMS 137115) [Subcomponent: blubber]";"5/31/2018 15:16:45";"";""
"BE008527";"Delphinapterus leucas (ITIS: 180483: WoRMS 137115) [Subcomponent: skin]";"5/31/2018 15:16:45";"";""
"BE008528";"Monodon monoceros (ITIS: 180485: WoRMS 137116) [Subcomponent: kidney]";"5/31/2018 15:16:45";"";""
"BE008529";"Monodon monoceros (ITIS: 180485: WoRMS 137116) [Subcomponent: liver]";"5/31/2018 15:16:45";"";""
"BE008530";"Cepphus grylle (ITIS: 176985: WoRMS 137130) [Subcomponent: kidney]";"5/31/2018 15:16:45";"";""
"BE008531";"Monodon monoceros (ITIS: 180485: WoRMS 137116) [Subcomponent: blubber]";"5/31/2018 15:16:45";"";""
"BE008532";"Chelidonichthys kumu (ITIS: 167052: WoRMS 218122) [Subcomponent: muscle tissue]";"5/31/2018 15:16:45";"";""
"BE008533";"Sterna hirundo (ITIS: 176888: WoRMS 137162) [Stage: eggs]";"6/1/2018 14:47:46";"";""
"BE008534";"Cancer pagurus (ITIS: 98681: WoRMS 107276) [Subcomponent: muscle tissue]";"6/1/2018 14:47:46";"";""
"BE008535";"Anarhichas minor (ITIS: 171342: WoRMS 126759)";"6/1/2018 14:47:46";"";""
"BE008536";"Brosme brosme (ITIS: 164740: WoRMS 126447)";"6/1/2018 14:47:46";"";""
"BE008537";"Merluccius merluccius (ITIS: 164795: WoRMS 126484)";"6/1/2018 14:47:46";"";""
"BE008538";"Neogobius melanostomus (ITIS: 172072: WoRMS 126916) [Subcomponent: muscle tissue]";"6/1/2018 14:47:46";"";""
"BE008539";"Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: body fat]";"6/1/2018 14:47:46";"";""
"BE008540";"Phoca hispida (ITIS: 180644: WoRMS 159021) [Subcomponent: blubber]";"6/1/2018 14:47:46";"";""
"BE008541";"Phoca vitulina (ITIS: 180649: WoRMS 137084) [Subcomponent: blubber]";"6/1/2018 14:47:46";"";""
"BE008542";"Phoca vitulina (ITIS: 180649: WoRMS 137084) [Subcomponent: blood cells]";"6/1/2018 14:47:46";"";""
"BE008543";"Larus argentatus (ITIS: 176824: WoRMS 137138) [Stage: eggs Subcomponent: egg yolk and albumen homogenate]";"6/1/2018 14:47:46";"";""
"BE008544";"Larus glaucoides (ITIS: 176811: WoRMS 137144) [Subcomponent: liver]";"6/1/2018 14:47:46";"";""
"BE008545";"Globicephala melas (ITIS: 552461: WoRMS 137097) [Subcomponent: kidney]";"6/1/2018 14:47:46";"";""
"BE008546";"Globicephala melas (ITIS: 552461: WoRMS 137097) [Subcomponent: muscle tissue]";"6/1/2018 14:47:46";"";""
"BE008547";"Leucoraja naevus (ITIS: 564143: WoRMS 105876)";"6/1/2018 14:47:46";"";""
"BE008548";"Scyliorhinus canicula (ITIS: 160065: WoRMS 105814)";"6/1/2018 14:47:46";"";""
"BE008549";"Mya truncata (ITIS: 81694: WoRMS 140431) [Subcomponent: shell]";"6/1/2018 14:47:46";"";""
"BE008550";"Mytilus (ITIS: 79452: WoRMS 138228) [Subcomponent: flesh]";"6/1/2018 14:47:46";"";""
"BE008551";"Pecten maximus (ITIS: 79683: WoRMS 140712) [Subcomponent: muscle tissue]";"6/1/2018 14:47:46";"";""
"BE008552";"Phoca hispida (ITIS: 180644: WoRMS 159021) [Subcomponent: liver]";"6/1/2018 14:47:46";"";""
"BE008553";"Globicephala melas (ITIS: 552461: WoRMS 137097) [Subcomponent: blubber]";"6/1/2018 14:47:46";"";""
"BE008554";"Globicephala melas (ITIS: 552461: WoRMS 137097) [Subcomponent: liver]";"6/1/2018 14:47:46";"";""
"BE008555";"Gadus morhua (ITIS: 164712: WoRMS 126436) [Stage: eggs]";"6/1/2018 14:47:46";"";""
"BE008556";"Somateria mollissima (ITIS: 175155: WoRMS 137074) [Subcomponent: body fat]";"6/1/2018 14:47:46";"";""
"BE008557";"Lophius budegassa (ITIS: 164502: WoRMS 126554)";"6/1/2018 14:47:46";"";""
"BE008558";"Molva molva (ITIS: 164760: WoRMS 126461)";"6/1/2018 14:47:46";"";""
"BE008559";"Triglidae (ITIS: 166972: WoRMS 125598)";"6/1/2018 14:47:46";"";""
"BE008560";"Macoma balthica (ITIS: 567846: WoRMS 141579) [Subcomponent: muscle tissue]";"6/1/2018 14:47:46";"";""
"BE008561";"Fulmarus glacialis (ITIS: 174536: WoRMS 137195) [Subcomponent: liver]";"6/1/2018 14:47:46";"";""
"BE008562";"Rissa tridactyla (ITIS: 176875: WoRMS 137156) [Subcomponent: liver]";"6/1/2018 14:47:46";"";""
"BE008563";"Phocoena phocoena (ITIS: 180473: WoRMS 137117) [Subcomponent: blubber]";"6/1/2018 14:47:46";"";""
"BE008564";"Phocoena phocoena (ITIS: 180473: WoRMS 137117) [Subcomponent: liver]";"6/1/2018 14:47:46";"";""
"BE008565";"Reinhardtius hippoglossoides (ITIS: 172930: WoRMS 127144)";"6/1/2018 14:47:46";"";""
"BE008566";"Rissa tridactyla (ITIS: 176875: WoRMS 137156) [Subcomponent: body fat]";"6/1/2018 14:47:46";"";""
"BE008567";"Balaenoptera acutorostrata (ITIS: 180524: WoRMS 137087) [Subcomponent: kidney]";"6/1/2018 14:47:46";"";""
"BE008568";"Delphinus delphis (ITIS: 180438: WoRMS 137094) [Subcomponent: blubber]";"6/1/2018 14:47:46";"";""
"BE008569";"Cancer pagurus (ITIS: 98681: WoRMS 107276) [Subcomponent: liver]";"6/1/2018 14:47:46";"";""
"BE008570";"Glyptocephalus cynoglossus (ITIS: 172873: WoRMS 127136)";"6/1/2018 14:47:46";"";""
"BE008571";"Scophthalmus rhombus (ITIS: 172749: WoRMS 127150)";"6/1/2018 14:47:46";"";""
"BE008572";"Haliotis tuberculata (ITIS: 69508: WoRMS 140059) [Subcomponent: shell]";"6/1/2018 14:47:46";"";""
"BE008573";"Ostrea edulis (ITIS: 79885: WoRMS 140658) [Subcomponent: shell]";"6/1/2018 14:47:46";"";""
"BE008574";"Phoca hispida (ITIS: 180644: WoRMS 159021) [Subcomponent: muscle tissue]";"6/1/2018 14:47:46";"";""
"BE008575";"Phoca vitulina (ITIS: 180649: WoRMS 137084) [Subcomponent: liver]";"6/1/2018 14:47:46";"";""
"BE008576";"Larus hyperboreus (ITIS: 176808: WoRMS 137145) [Subcomponent: liver]";"6/1/2018 14:47:46";"";""
"BE008577";"Rissa tridactyla (ITIS: 176875: WoRMS 137156) [Subcomponent: brain]";"6/1/2018 14:47:46";"";""
"BE008578";"Rissa tridactyla (ITIS: 176875: WoRMS 137156) [Subcomponent: kidney]";"6/1/2018 14:47:46";"";""
"BE008579";"Uria aalge (ITIS: 176974: WoRMS 137133) [Stage: eggs]";"6/1/2018 14:47:46";"";""
"BE008580";"Balaenoptera acutorostrata (ITIS: 180524: WoRMS 137087) [Subcomponent: liver]";"6/1/2018 14:47:46";"";""
"BE008581";"Balaenoptera acutorostrata (ITIS: 180524: WoRMS 137087) [Subcomponent: muscle tissue]";"6/1/2018 14:47:46";"";""
"BE008582";"Conger conger (ITIS: 161341: WoRMS 126285)";"6/1/2018 14:47:46";"";""
"BE008583";"Pollachius pollachius (ITIS: 164728: WoRMS 126440) [Stage: eggs]";"6/1/2018 14:47:46";"";""
"BE008584";"Raja montagui (ITIS: 160883: WoRMS 105887)";"6/1/2018 14:47:46";"";""
"BE008585";"Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: shell]";"6/1/2018 14:47:46";"";""
"BE008586";"Pecten maximus (ITIS: 79683: WoRMS 140712) [Subcomponent: shell]";"6/1/2018 14:47:46";"";""
"BE008587";"Phoca hispida (ITIS: 180644: WoRMS 159021) [Subcomponent: kidney]";"6/1/2018 14:47:46";"";""
"BE008588";"Phoca vitulina (ITIS: 180649: WoRMS 137084) [Subcomponent: blood serum]";"6/1/2018 14:47:46";"";""
"BE008589";"Haematopus ostralegus (ITIS: 176469: WoRMS 147436) [Stage: eggs]";"6/1/2018 14:47:46";"";""
"BE008590";"Larus hyperboreus (ITIS: 176808: WoRMS 137145) [Subcomponent: body fat]";"6/1/2018 14:47:46";"";""
"BE008591";"Rissa tridactyla (ITIS: 176875: WoRMS 137156) [Subcomponent: muscle tissue]";"6/1/2018 14:47:46";"";""
"BE008592";"Balaenoptera acutorostrata (ITIS: 180524: WoRMS 137087) [Subcomponent: blubber]";"6/1/2018 14:47:46";"";""
"BE008593";"Anarhichas lupus (ITIS: 171341: WoRMS 126758)";"6/1/2018 14:47:46";"";""
"BE008594";"Lepidorhombus whiffiagonis (ITIS: 172835: WoRMS 127146)";"6/1/2018 14:47:46";"";""
"BE008595";"Lophius piscatorius (ITIS: 164501: WoRMS 126555)";"6/1/2018 14:47:46";"";""
"BE008596";"Salmo salar (ITIS: 161996: WoRMS 127186)";"6/1/2018 14:47:46";"";""
"BE008597";"Zeus faber (ITIS: 166287: WoRMS 127427)";"6/1/2018 14:47:46";"";""
"BE008598";"Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: muscle tissue]";"6/1/2018 14:47:46";"";""
"BE008599";"Ostrea edulis (ITIS: 79885: WoRMS 140658) [Subcomponent: muscle tissue]";"6/1/2018 14:47:46";"";""
"BE008600";"Halichoerus grypus (ITIS: 180653: WoRMS 137080) [Subcomponent: blood]";"6/1/2018 14:47:46";"";""
"BE008601";"Fulmarus glacialis (ITIS: 174536: WoRMS 137195) [Subcomponent: body fat]";"6/1/2018 14:47:46";"";""
"BE008602";"Somateria mollissima (ITIS: 175155: WoRMS 137074) [Subcomponent: liver]";"6/1/2018 14:47:46";"";""
"BE008603";"Perca fluviatilis (ITIS: 168470: WoRMS 151353) [Subcomponent: muscle tissues and skin]";"6/1/2018 14:47:46";"";""
"BE008604";"Psetta maxima (ITIS: 616195: WoRMS 154473) [Subcomponent: muscle tissue]";"2/15/2019 20:02:08";"";""
"BE008605";"Squalus acanthias (ITIS: 160617: WoRMS 105923)";"6/1/2018 14:47:46";"";""
"BE008606";"Cerastoderma edule (ITIS: 80901: WoRMS 138998) [Subcomponent: shell]";"6/1/2018 14:47:46";"";""
"BE008607";"Ensis siliqua (ITIS: 81026: WoRMS 140735) [Subcomponent: shell]";"6/1/2018 14:47:46";"";""
"BE008608";"Halichoerus grypus (ITIS: 180653: WoRMS 137080) [Subcomponent: blubber]";"6/1/2018 14:47:46";"";""
"BE008609";"Larus (ITIS: 176803: WoRMS 137043) [Stage: eggs Subcomponent: egg yolk and albumen homogenate]";"6/1/2018 14:47:46";"";""
"BE008621";"Trachurus (ITIS: 168585: WoRMS 125946)";"6/11/2018 18:07:06";"";""
"BE008622";"Ceratium contortum robustum (WoRMS 422697)";"6/11/2018 18:07:06";"";""
"BE008623";"Cetengraulis mysticetus (ITIS: 161862: WoRMS 280092)";"6/11/2018 18:07:06";"";""
"BE008624";"Octactis octonaria (WoRMS 375970)";"6/11/2018 18:07:06";"";""
"BE008625";"Vinciguerria lucetia (ITIS: 182865: WoRMS 274961)";"6/11/2018 18:07:06";"";""
"BE008626";"Ceratium contortum contortum (WoRMS 422694)";"6/11/2018 18:07:06";"";""
"BE008627";"Ceratium tripos atlanticum (ITIS: 10409: WoRMS 345375)";"6/11/2018 18:07:06";"";""
"BE008628";"Oligoplites (ITIS: 168672: WoRMS 159642)";"6/11/2018 18:07:06";"";""
"BE008629";"Oithona nana (ITIS: 88813: WoRMS 106651)";"6/11/2018 18:07:06";"";""
"BE008630";"Vibrio (ITIS: 84: WoRMS 480248)";"6/11/2018 18:07:06";"";""
"BE008631";"Eucinostomus (ITIS: 169014: WoRMS 159731)";"6/11/2018 18:07:06";"";""
"BE008632";"Coryphaena hippurus (ITIS: 168791: WoRMS 126846)";"6/11/2018 18:07:06";"";""
"BE008633";"Nesiarchus (ITIS: 172369: WoRMS 125973)";"6/11/2018 18:07:06";"";""
"BE008634";"Ceratium contortum saltans (WoRMS 847115)";"6/11/2018 18:07:06";"";""
"BE008635";"Calanoides (ITIS: 85285: WoRMS 104151)";"6/11/2018 18:07:06";"";""
"BE008636";"Cheilopogon (ITIS: 165433: WoRMS 125691)";"6/11/2018 18:07:06";"";""
"BE008637";"Hyporhamphus (ITIS: 165473: WoRMS 125696)";"6/11/2018 18:07:06";"";""
"BE008638";"Sciaenidae (ITIS: 169237: WoRMS 125558)";"6/11/2018 18:07:06";"";""
"BE008639";"Benthosema panamense (ITIS: 623748: WoRMS 272648)";"6/11/2018 18:07:06";"";""
"BE008640";"Mugil curema (ITIS: 170336: WoRMS 159416)";"6/11/2018 18:07:06";"";""
"BE008641";"Atlanta inflata (ITIS: 72847: WoRMS 430413)";"6/11/2018 18:07:06";"";""
"BE008661";"Chaetoceros affinis / Chaetoceros laciniosus (ITIS: 2758: WoRMS 148985)";"11/19/2018 14:44:16";"";""
"BE008662";"Delphineis (WoRMS 149179)";"11/19/2018 14:44:16";"";""
"BE008663";"Podosira stelligera (WoRMS 149060)";"11/19/2018 14:44:16";"";""
"BE008664";"Oxytoxum globosum (WoRMS 110096)";"11/19/2018 14:44:16";"";""
"BE008665";"Nematodinium (ITIS: 10128: WoRMS 109490) [Subgroup: heterotrophic]";"11/19/2018 14:44:16";"";""
"BE008667";"Nanoneis hasleae (WoRMS 248180)";"11/19/2018 14:44:16";"";""
"BE008668";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: 60um Morphology: pennate]";"11/19/2018 14:44:16";"";""
"BE008669";"Proplectella (WoRMS 292924)";"11/19/2018 14:44:16";"";""
"BE008670";"Balanion comatum (WoRMS 427290)";"11/19/2018 14:44:16";"";""
"BE008671";"Karlodinium veneficum (WoRMS 233037)";"11/19/2018 14:44:16";"";""
"BE008673";"Protoperidinium steinii (WoRMS 110257)";"11/19/2018 14:44:16";"";""
"BE008674";"Lohmanniella oviformis (WoRMS 101209)";"11/19/2018 14:44:16";"";""
"BE008675";"Tontonia ovalis (WoRMS 427744)";"11/19/2018 14:44:16";"";""
"BE008676";"Climacocylis (WoRMS 183547)";"11/19/2018 14:44:16";"";""
"BE008677";"Kofoidinium velelloides (WoRMS 495390)";"11/19/2018 14:44:16";"";""
"BE008678";"Amphidoma caudata (WoRMS 110005)";"11/19/2018 14:44:16";"";""
"BE008679";"Bacillariophyceae (ITIS: 2287: WoRMS 148899) [Size: 15um Morphology: pennate]";"11/19/2018 14:44:16";"";""
"BE008680";"Psammodictyon panduriforme (WoRMS 149217)";"11/19/2018 14:44:16";"";""
"BE008681";"Karenia mikimotoi (WoRMS 233024)";"11/19/2018 14:44:16";"";""
"BE008682";"Warnowia (ITIS: 10130: WoRMS 109491) [Subgroup: heterotrophic]";"11/19/2018 14:44:16";"";""
"BE008683";"Scuticocilatia (WoRMS 414712)";"11/19/2018 14:44:16";"";""
"BE008684";"Prorocentrum cordatum (WoRMS 232376)";"11/19/2018 14:44:16";"";""
"BE008685";"Gonyaulacales (ITIS: 573275: WoRMS 109391) [Subgroup: autotrophic]";"11/19/2018 14:44:16";"";""
"BE008686";"Diplopsalis (ITIS: 10169: WoRMS 109515) [Subgroup: heterotrophic]";"11/19/2018 14:44:16";"";""
"BE008687";"Ceratoneis closterium (WoRMS 163932)";"11/19/2018 14:44:16";"";""
"BE008688";"Amphorides / Steenstrupiella (ITIS: 46743: WoRMS 183533)";"11/19/2018 14:44:16";"";""
"BE008689";"Prorodontida (WoRMS 425488)";"11/19/2018 14:44:16";"";""
"BE008690";"Ptychodiscus noctiluca (ITIS: 331267: WoRMS 109888) [Size: large]";"11/19/2018 14:44:16";"";""
"BE008691";"Gymnodiniales (ITIS: 9994: WoRMS 109392) [Morphology: spear-shaped Subgroup: autotrophic]";"11/19/2018 14:44:16";"";""
"BE008692";"Manguinea fusiformis (WoRMS 341545)";"11/19/2018 14:44:16";"";""
"BE008693";"Rhizosolenia imbricata (ITIS: 2897: WoRMS 149116) [Size: 10um]";"11/19/2018 14:44:16";"";""
"BE008694";"Rhizosolenia imbricata (ITIS: 2897: WoRMS 149116) [Size: 15um]";"11/19/2018 14:44:16";"";""
"BE008695";"Dictyocysta speciosa (WoRMS 427469)";"11/19/2018 14:44:16";"";""
"BE008696";"Leegaardiella sol (WoRMS 101207)";"11/19/2018 14:44:16";"";""
"BE008697";"Roperia tesselata (ITIS: 2653: WoRMS 149105)";"11/19/2018 14:44:16";"";""
"BE008698";"Gymnodinium (ITIS: 10031: WoRMS 109475) [Size: small Subgroup: heterotrophic]";"11/19/2018 14:44:16";"";""
"BE008699";"Erythropsidinium (WoRMS 231793)";"11/19/2018 14:44:16";"";""
"BE008700";"Gymnodiniales (ITIS: 9994: WoRMS 109392) [Size: small Subgroup: autotrophic]";"11/19/2018 14:44:16";"";""
"BE008701";"faecal coliform bacteria";"12/11/2018 17:35:47";"";""
"BE008702";"sulphite-reducing clostridia [Stage: spores]";"12/11/2018 17:35:47";"";""
"BE008721";"Stomias (WoRMS 126220)";"12/13/2018 15:27:04";"";""
"BE008722";"Nansenia antarctica (WoRMS 234651)";"12/13/2018 15:27:04";"";""
"BE008723";"Neognathophausia gigas (WoRMS 119931)";"12/13/2018 15:27:04";"";""
"BE008724";"Danaella mimonectes (WoRMS 102558)";"12/13/2018 15:27:04";"";""
"BE008725";"Diphyes antarctica (WoRMS 287245)";"12/13/2018 15:27:04";"";""
"BE008726";"Eurythenes obesus (WoRMS 102564)";"12/13/2018 15:27:04";"";""
